customer_id,last_purchase_date,first_purchase_date,frequency,monetary,recency,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,customer_name,gender,age,city,state,country,signup_date,churn_status,churn_score
C0000170,2024-10-05,2024-10-05,1,2441.47,453,1,1,4,114,Lost Customers,James Chen,Female,44,Los Angeles,California,United States,2024-02-21,Lost,96.3
C0000171,2025-06-29,2025-06-29,1,1504.88,186,2,1,3,213,Need Nurture,Sofia Thomas,Male,18,Austin,Texas,United States,2023-01-18,At Risk,60.0
C0000172,2025-12-27,2023-01-26,29,18070.0,5,5,5,5,555,Champions,Theo Smith,Female,57,Los Angeles,California,United States,2022-01-06,Active,0.8
C0000173,2025-12-14,2025-12-14,1,709.18,18,5,1,2,512,New Customers,Daniel Chen,Male,45,London,England,United Kingdom,2025-03-02,Active,38.7
C0000174,2024-10-01,2024-10-01,1,158.41,457,1,1,1,111,Lost Customers,James Robinson,Male,18,Los Angeles,California,United States,2024-09-27,Lost,100.0
C0000175,2025-11-22,2024-07-30,10,7763.73,40,4,5,5,455,Champions,Aarav Johnson,Male,32,New York,New York,United States,2024-05-14,Active,6.0
C0000176,2024-12-14,2024-12-14,1,957.84,383,1,1,3,113,Lost Customers,Liam Brown,Female,41,Boston,Massachusetts,United States,2024-12-01,Lost,89.7
C0000177,2024-09-02,2023-02-09,7,7589.42,486,1,5,5,155,Loyal Customers,Amelia Brown,Male,18,Toronto,Ontario,Canada,2022-03-15,Lost,73.2
C0000178,2025-07-21,2025-07-21,1,56.67,164,2,1,1,211,Need Nurture,Aisha Martinez,Male,36,Chicago,Illinois,United States,2024-11-29,Needs Attention,64.7
C0000179,2025-08-12,2025-07-11,2,2267.05,142,2,2,4,224,Need Nurture,Maya Smith,Female,43,New Delhi,Delhi,India,2024-12-07,Needs Attention,43.4
C0000180,2025-12-26,2025-10-03,2,238.84,6,5,2,1,521,Potential Loyalists,Aria Wilson,Female,18,Atlanta,Georgia,United States,2025-09-13,Active,34.9
C0000181,2025-11-23,2025-11-19,2,1340.03,39,4,2,3,423,Potential Loyalists,Hannah Sharma,Male,46,Sydney,New South Wales,Australia,2025-02-19,Active,31.9
C0000182,2025-11-29,2025-11-29,1,396.03,33,4,1,2,412,New Customers,Alex Thomas,Male,36,Mumbai,Maharashtra,India,2025-03-20,Active,41.0
C0000183,2025-12-05,2025-12-05,1,155.55,27,4,1,1,411,New Customers,Noah Garcia,Female,48,London,England,United Kingdom,2024-06-29,Active,44.1
C0000185,2025-09-06,2023-07-14,6,2617.28,117,3,4,4,344,Loyal Customers,Kai Chen,Female,24,Phoenix,Arizona,United States,2023-07-02,Needs Attention,27.6
C0000186,2025-10-30,2025-06-10,2,170.02,63,3,2,1,321,Need Nurture,Priya Davis,Male,23,London,England,United Kingdom,2023-12-23,Active,43.5
C0000187,2025-06-04,2024-11-10,2,1438.83,211,2,2,3,223,Need Nurture,Grace Singh,Female,33,Los Angeles,California,United States,2024-05-05,At Risk,57.8
C0000188,2025-12-28,2025-03-13,2,170.18,4,5,2,1,521,Potential Loyalists,Aria Davis,Female,35,Seattle,Washington,United States,2025-02-07,Active,34.6
C0000189,2025-12-27,2024-03-21,5,4944.94,5,5,4,5,545,Champions,Amelia Kim,Male,50,Dallas,Texas,United States,2023-08-25,Active,6.8
C0000190,2025-12-16,2025-12-16,1,259.6,16,5,1,1,511,New Customers,Benjamin Singh,Female,34,Mumbai,Maharashtra,India,2025-11-17,Active,42.4
C0000191,2025-09-19,2025-09-19,1,420.29,104,3,1,2,312,Need Nurture,Benjamin Thomas,Male,18,Toronto,Ontario,Canada,2025-06-11,Needs Attention,51.7
C0000192,2023-07-27,2023-07-27,1,604.3,889,1,1,2,112,Lost Customers,Ethan Davis,Male,32,Bengaluru,Karnataka,India,2023-01-25,Lost,100.0
C0000193,2025-11-21,2025-05-25,6,5817.67,41,4,4,5,445,Champions,Benjamin Davis,Male,19,Los Angeles,California,United States,2025-02-13,Active,12.2
C0000194,2025-11-15,2023-12-07,6,6152.34,47,4,4,5,445,Champions,Kai Brown,Male,41,Atlanta,Georgia,United States,2023-10-29,Active,13.1
C0000195,2025-01-05,2024-10-16,3,1322.99,361,1,3,3,133,At Risk,Amelia Chen,Female,44,Bengaluru,Karnataka,India,2024-04-01,At Risk,74.4
C0000196,2025-10-23,2025-08-22,3,2047.97,70,3,3,4,334,Need Nurture,Liam Khan,Female,46,Seattle,Washington,United States,2025-06-10,Active,26.5
C0000197,2025-12-26,2025-09-15,3,1686.82,6,5,3,3,533,Potential Loyalists,Ethan Johnson,Female,33,Toronto,Ontario,Canada,2025-08-19,Active,20.9
C0000198,2025-12-17,2024-01-29,11,18253.46,15,5,5,5,555,Champions,Mia Wilson,Male,29,New Delhi,Delhi,India,2023-09-19,Active,2.3
C0000199,2025-03-21,2025-03-21,1,1091.46,286,2,1,3,213,Need Nurture,Isabella Kim,Male,31,Los Angeles,California,United States,2022-01-26,At Risk,75.1
C0000200,2024-11-19,2024-02-17,2,3065.52,408,1,2,4,124,Lost Customers,Sofia Johnson,Male,36,Dallas,Texas,United States,2023-11-14,Lost,83.5
C0000201,2025-12-22,2025-02-16,8,5563.46,10,5,5,5,555,Champions,Grace Lee,Female,31,Chicago,Illinois,United States,2025-01-15,Active,1.5
C0000202,2025-10-13,2025-05-22,4,2317.03,80,3,4,4,344,Loyal Customers,Daniel Sharma,Female,56,Bengaluru,Karnataka,India,2024-06-26,Active,22.1
C0000203,2025-11-24,2025-09-21,2,890.8,38,4,2,2,422,Potential Loyalists,Kai Johnson,Male,33,Seattle,Washington,United States,2025-08-26,Active,35.7
C0000204,2024-09-04,2024-09-04,1,160.99,484,1,1,1,111,Lost Customers,Maya Chen,Male,36,Atlanta,Georgia,United States,2023-10-30,Lost,100.0
C0000205,2023-11-26,2023-11-26,1,432.02,767,1,1,2,112,Lost Customers,Grace Kim,Male,28,Mumbai,Maharashtra,India,2023-07-06,Lost,100.0
C0000206,2024-06-19,2024-06-19,1,1749.53,561,1,1,3,113,Lost Customers,James Patel,Female,28,Mumbai,Maharashtra,India,2024-06-14,Lost,100.0
C0000207,2025-01-03,2025-01-03,1,8.88,363,1,1,1,111,Lost Customers,Hannah Johnson,Female,22,London,England,United Kingdom,2022-06-03,At Risk,94.7
C0000208,2025-06-21,2025-03-03,2,1822.53,194,2,2,3,223,Need Nurture,Daniel Miller,Male,25,Vancouver,British Columbia,Canada,2023-12-22,At Risk,55.2
C0000209,2024-09-19,2024-09-19,1,99.06,469,1,1,1,111,Lost Customers,Daniel Johnson,Female,59,Sydney,New South Wales,Australia,2024-06-02,Lost,100.0
C0000210,2025-11-03,2025-02-28,2,3077.97,59,3,2,4,324,Need Nurture,Sofia Thomas,Male,44,Los Angeles,California,United States,2024-12-07,Active,30.9
C0000211,2025-10-28,2025-10-28,1,1418.14,65,3,1,3,313,Need Nurture,Maya Taylor,Female,33,Mumbai,Maharashtra,India,2024-05-01,Active,41.8
C0000212,2025-11-25,2024-09-08,6,1501.75,37,4,4,3,443,Loyal Customers,Alex Sharma,Female,29,Atlanta,Georgia,United States,2024-09-01,Active,19.6
C0000213,2024-10-28,2024-10-28,1,799.32,430,1,1,2,112,Lost Customers,Zara Smith,Prefer not to say,52,Mumbai,Maharashtra,India,2024-06-23,Lost,100.0
C0000214,2025-12-31,2025-12-31,1,87.28,1,5,1,1,511,New Customers,Mia Chen,Female,27,London,England,United Kingdom,2024-09-05,Active,40.2
C0000215,2025-03-07,2023-11-07,5,7317.98,300,2,4,5,245,Loyal Customers,Aisha Robinson,Male,18,London,England,United Kingdom,2022-10-20,At Risk,51.2
C0000216,2025-12-09,2023-12-31,11,3689.89,23,4,5,4,454,Champions,Noah Kim,Male,43,Bengaluru,Karnataka,India,2023-12-22,Active,7.5
C0000217,2025-12-06,2025-02-26,10,8632.61,26,4,5,5,455,Champions,Kai Singh,Male,26,Seattle,Washington,United States,2025-02-07,Active,3.9
C0000218,2024-11-20,2024-11-20,1,704.74,407,1,1,2,112,Lost Customers,Sofia Anderson,Female,22,Chicago,Illinois,United States,2024-10-05,Lost,97.3
C0000219,2025-11-16,2023-02-19,13,14857.22,46,4,5,5,455,Champions,Isabella Davis,Male,24,Chicago,Illinois,United States,2022-06-23,Active,6.9
C0000220,2025-12-25,2024-02-06,4,3510.16,7,5,4,4,544,Champions,Isabella Garcia,Female,42,Seattle,Washington,United States,2023-08-06,Active,11.1
C0000221,2025-11-07,2025-10-17,2,822.54,55,3,2,2,322,Need Nurture,Daniel Miller,Male,36,Mumbai,Maharashtra,India,2025-01-10,Active,38.3
C0000222,2025-06-18,2025-06-18,1,71.35,197,2,1,1,211,Need Nurture,Ethan Wilson,Female,25,Los Angeles,California,United States,2025-05-11,At Risk,69.7
C0000223,2025-12-31,2025-01-17,5,1369.34,1,5,4,3,543,Loyal Customers,Liam Taylor,Female,43,Chicago,Illinois,United States,2024-11-22,Active,14.2
C0000224,2024-06-12,2024-06-12,1,968.4,568,1,1,3,113,Lost Customers,Priya Lee,Prefer not to say,27,Phoenix,Arizona,United States,2024-05-13,Lost,100.0
C0000225,2025-08-05,2025-08-05,1,44.54,149,2,1,1,211,Need Nurture,Sofia Anderson,Female,18,Bengaluru,Karnataka,India,2024-12-02,Needs Attention,62.5
C0000227,2025-12-24,2025-05-21,25,21363.33,8,5,5,5,555,Champions,Liam Miller,Female,37,Vancouver,British Columbia,Canada,2025-05-19,Active,1.2
C0000228,2025-11-10,2024-06-21,6,3735.0,52,4,4,4,444,Champions,Isabella Anderson,Female,28,Phoenix,Arizona,United States,2023-12-22,Active,17.8
C0000229,2025-12-22,2025-04-16,6,1451.68,10,5,4,3,543,Loyal Customers,Ethan Patel,Female,38,Seattle,Washington,United States,2025-01-04,Active,15.5
C0000230,2025-11-08,2023-08-01,6,3186.79,54,3,4,4,344,Loyal Customers,Olivia Taylor,Male,50,Seattle,Washington,United States,2022-06-29,Active,18.1
C0000231,2025-11-26,2025-11-26,1,251.34,36,4,1,1,411,New Customers,Daniel Taylor,Female,29,New York,New York,United States,2025-08-03,Active,45.4
C0000232,2025-12-17,2025-06-06,7,7482.56,15,5,5,5,555,Champions,Camila Taylor,Female,69,Denver,Colorado,United States,2025-05-08,Active,2.3
C0000233,2024-10-07,2024-10-07,1,193.17,451,1,1,1,111,Lost Customers,Ravi Wilson,Male,40,Vancouver,British Columbia,Canada,2022-09-28,Lost,100.0
C0000234,2025-12-24,2025-04-21,3,1872.26,8,5,3,3,533,Potential Loyalists,Kai Robinson,Female,35,Los Angeles,California,United States,2025-04-05,Active,21.2
C0000235,2025-12-04,2025-05-29,4,917.55,28,4,4,3,443,Loyal Customers,Ethan Patel,Female,21,Melbourne,Victoria,Australia,2025-05-25,Active,18.2
C0000236,2025-09-21,2023-11-19,2,1929.71,102,3,2,3,323,Need Nurture,Ravi Chen,Female,33,London,England,United Kingdom,2023-06-04,Needs Attention,41.4
C0000237,2023-11-28,2023-11-09,2,177.19,765,1,2,1,121,Lost Customers,Zara Patel,Male,34,Seattle,Washington,United States,2023-07-12,Lost,100.0
C0000238,2024-12-18,2024-12-18,1,2228.88,379,1,1,4,114,Lost Customers,Daniel Taylor,Male,46,Los Angeles,California,United States,2024-09-27,Lost,85.1
C0000239,2025-12-08,2025-05-27,3,89.41,24,4,3,1,431,Potential Loyalists,James Smith,Female,30,Miami,Florida,United States,2024-02-28,Active,31.6
C0000240,2025-12-14,2024-08-02,6,4774.74,18,5,4,5,545,Champions,Isabella Taylor,Female,42,Melbourne,Victoria,Australia,2024-07-19,Active,8.7
C0000241,2025-12-09,2024-11-03,4,3600.81,23,4,4,4,444,Champions,Mia Davis,Male,38,Mumbai,Maharashtra,India,2024-10-29,Active,13.5
C0000242,2025-12-23,2024-05-30,10,8181.97,9,5,5,5,555,Champions,Theo Garcia,Female,49,Bengaluru,Karnataka,India,2024-05-30,Active,1.4
C0000243,2025-11-10,2023-05-22,8,3423.61,52,4,5,4,454,Champions,James Taylor,Female,50,Sydney,New South Wales,Australia,2023-05-13,Active,11.8
C0000244,2025-12-18,2025-08-02,4,3665.12,14,5,4,4,544,Champions,Customer C0000244,Male,41,Denver,Colorado,United States,2025-05-27,Active,12.1
C0000245,2025-12-21,2025-08-09,5,3661.64,11,5,4,4,544,Champions,Kai Martinez,Female,46,New York,New York,United States,2025-07-17,Active,11.7
C0000246,2025-12-09,2025-12-02,2,597.34,23,4,2,2,422,Potential Loyalists,Sofia Taylor,Female,50,Manchester,England,United Kingdom,2025-11-03,Active,33.5
C0000247,2025-08-21,2024-06-25,7,3263.28,133,3,5,4,354,Loyal Customers,Grace Robinson,Female,43,Miami,Florida,United States,2024-03-20,Needs Attention,24.0
C0000248,2025-09-08,2025-09-08,1,93.09,115,3,1,1,311,Need Nurture,Fatima Garcia,Male,40,Toronto,Ontario,Canada,2024-05-10,Needs Attention,57.3
C0000249,2025-12-30,2023-05-20,7,4673.99,2,5,5,5,555,Champions,Grace Martinez,Female,42,London,England,United Kingdom,2023-03-15,Active,0.3
C0000250,2025-12-31,2025-04-03,3,630.63,1,5,3,2,532,Potential Loyalists,Zara Khan,Male,56,San Francisco,California,United States,2024-02-27,Active,24.2
C0000251,2025-10-27,2024-04-03,3,1923.72,66,3,3,3,333,Need Nurture,Liam Singh,Female,38,Bengaluru,Karnataka,India,2023-08-11,Active,29.9
C0000252,2025-06-29,2025-06-29,1,2491.84,186,2,1,4,214,Need Nurture,Amelia Johnson,Female,46,Toronto,Ontario,Canada,2025-06-19,At Risk,56.0
C0000253,2025-12-12,2024-07-15,3,1048.55,20,4,3,3,433,Potential Loyalists,Aisha Davis,Female,29,Chicago,Illinois,United States,2024-06-22,Active,23.0
C0000254,2025-12-29,2025-12-29,1,77.14,3,5,1,1,511,New Customers,Isabella Lee,Female,55,Vancouver,British Columbia,Canada,2025-02-04,Active,40.5
C0000255,2025-12-18,2025-04-10,4,2094.6,14,5,4,4,544,Champions,Priya Lee,Male,42,Denver,Colorado,United States,2024-06-16,Active,12.1
C0000256,2025-12-01,2024-11-19,2,503.75,31,4,2,2,422,Potential Loyalists,Hannah Taylor,Male,33,Chicago,Illinois,United States,2024-11-16,Active,34.7
C0000257,2025-10-30,2024-11-30,2,1903.24,63,3,2,3,323,Need Nurture,Kai Anderson,Male,36,Sydney,New South Wales,Australia,2024-10-15,Active,35.5
C0000258,2025-10-15,2024-10-28,5,1445.66,78,3,4,3,343,Loyal Customers,Olivia Taylor,Female,34,Sydney,New South Wales,Australia,2023-09-27,Active,25.8
C0000259,2025-12-18,2025-07-08,12,7005.74,14,5,5,5,555,Champions,Isabella Garcia,Female,37,Bengaluru,Karnataka,India,2025-07-02,Active,2.1
C0000260,2025-12-25,2025-12-25,1,73.55,7,5,1,1,511,New Customers,Sofia Davis,Male,40,London,England,United Kingdom,2024-02-25,Active,41.1
C0000261,2025-08-06,2023-03-18,4,2092.19,148,2,4,4,244,Loyal Customers,Liam Kim,Female,35,Dallas,Texas,United States,2022-11-08,Needs Attention,32.3
C0000262,2025-12-18,2025-06-04,11,6850.99,14,5,5,5,555,Champions,Noah Miller,Female,18,Phoenix,Arizona,United States,2025-05-16,Active,2.1
C0000263,2024-10-02,2023-11-21,3,4166.12,456,1,3,5,135,At Risk,Olivia Thomas,Male,58,Atlanta,Georgia,United States,2023-02-15,Lost,80.7
C0000264,2025-10-08,2025-10-08,1,332.95,85,3,1,2,312,Need Nurture,Liam Martinez,Male,40,Bengaluru,Karnataka,India,2025-06-16,Active,48.8
C0000265,2025-03-10,2023-11-08,4,1396.56,297,2,4,3,243,Loyal Customers,Aisha Chen,Male,40,Mumbai,Maharashtra,India,2023-05-19,At Risk,58.8
C0000266,2023-12-23,2023-12-23,1,611.26,740,1,1,2,112,Lost Customers,Grace Lee,Female,36,Bengaluru,Karnataka,India,2023-02-09,Lost,100.0
C0000267,2025-11-30,2023-05-12,14,6018.49,32,4,5,5,455,Champions,Amelia Thomas,Prefer not to say,48,Chicago,Illinois,United States,2022-08-01,Active,4.8
C0000268,2024-05-10,2023-07-02,2,1553.44,601,1,2,3,123,Lost Customers,Isabella Sharma,Male,38,London,England,United Kingdom,2023-03-22,Lost,100.0
C0000269,2024-11-10,2024-11-10,1,348.42,417,1,1,2,112,Lost Customers,Amelia Garcia,Male,33,Chicago,Illinois,United States,2023-04-09,Lost,98.8
C0000271,2025-10-23,2023-10-02,6,2297.83,70,3,4,4,344,Loyal Customers,Ethan Sharma,Male,52,Austin,Texas,United States,2023-06-06,Active,20.5
C0000272,2025-11-26,2025-11-26,1,441.69,36,4,1,2,412,New Customers,Aarav Gupta,Male,39,San Francisco,California,United States,2025-08-13,Active,41.4
C0000273,2025-11-12,2023-09-24,3,390.44,50,4,3,2,432,Potential Loyalists,Amelia Martinez,Male,37,Miami,Florida,United States,2022-12-02,Active,31.5
C0000274,2025-12-23,2024-12-25,2,1777.74,9,5,2,3,523,Potential Loyalists,Isabella Johnson,Female,32,San Francisco,California,United States,2023-12-03,Active,27.4
C0000275,2025-10-30,2025-10-30,1,705.55,63,3,1,2,312,Need Nurture,Aisha Davis,Male,33,Manchester,England,United Kingdom,2024-04-19,Active,45.5
C0000276,2025-08-17,2024-12-05,3,1368.32,137,3,3,3,333,Need Nurture,Ravi Taylor,Female,50,Mumbai,Maharashtra,India,2024-04-26,Needs Attention,40.6
C0000277,2024-10-02,2024-10-02,1,891.06,456,1,1,2,112,Lost Customers,Noah Johnson,Male,26,Manchester,England,United Kingdom,2023-04-25,Lost,100.0
C0000278,2025-12-16,2025-12-16,1,1666.06,16,5,1,3,513,New Customers,Mia Johnson,Female,45,London,England,United Kingdom,2025-05-16,Active,34.4
C0000279,2024-09-16,2024-04-17,2,1650.1,472,1,2,3,123,Lost Customers,Aria Chen,Female,45,New York,New York,United States,2022-11-10,Lost,97.1
C0000280,2025-12-01,2023-06-17,11,8345.02,31,4,5,5,455,Champions,Olivia Kim,Male,40,London,England,United Kingdom,2023-01-30,Active,4.7
C0000281,2025-08-20,2025-08-20,1,189.34,134,3,1,1,311,Need Nurture,Liam Patel,Male,35,New York,New York,United States,2024-02-02,Needs Attention,60.2
C0000282,2025-12-21,2024-12-13,19,11285.74,11,5,5,5,555,Champions,Fatima Wilson,Female,19,New York,New York,United States,2024-10-23,Active,1.7
C0000283,2025-06-15,2025-03-28,2,635.93,200,2,2,2,222,Need Nurture,Aarav Singh,Female,45,San Francisco,California,United States,2024-09-01,At Risk,60.1
C0000284,2025-12-01,2025-12-01,1,359.83,31,4,1,2,412,New Customers,James Taylor,Female,18,Miami,Florida,United States,2025-03-20,Active,40.7
C0000285,2025-11-07,2023-12-10,5,4036.29,55,3,4,4,344,Loyal Customers,Olivia Wilson,Male,39,New Delhi,Delhi,India,2023-06-25,Active,18.3
C0000286,2025-12-31,2025-12-31,1,674.3,1,5,1,2,512,New Customers,Aarav Robinson,Female,38,Mumbai,Maharashtra,India,2025-01-09,Active,36.2
C0000287,2025-09-05,2024-05-15,3,995.75,118,3,3,3,333,Need Nurture,Aisha Taylor,Female,46,Bengaluru,Karnataka,India,2023-04-02,Needs Attention,37.8
C0000288,2025-11-27,2024-10-01,9,8810.4,35,4,5,5,455,Champions,Fatima Johnson,Male,26,Seattle,Washington,United States,2024-09-24,Active,5.3
C0000289,2025-12-20,2025-10-04,3,1114.47,12,5,3,3,533,Potential Loyalists,Isabella Sharma,Male,26,Toronto,Ontario,Canada,2025-07-14,Active,21.8
C0000290,2024-12-24,2024-08-17,3,3202.22,373,1,3,4,134,At Risk,Hannah Patel,Male,43,Vancouver,British Columbia,Canada,2024-06-05,Lost,72.2
C0000291,2025-05-03,2024-07-18,2,446.39,243,2,2,2,222,Need Nurture,Grace Lee,Male,35,Atlanta,Georgia,United States,2022-03-31,At Risk,66.6
C0000292,2025-05-09,2025-05-09,1,900.94,237,2,1,2,212,Need Nurture,Camila Patel,Female,18,Bengaluru,Karnataka,India,2022-09-15,At Risk,71.7
C0000293,2024-07-03,2024-07-03,1,20.3,547,1,1,1,111,Lost Customers,Aisha Sharma,Male,37,San Francisco,California,United States,2023-06-08,Lost,100.0
C0000294,2025-11-13,2024-09-22,7,20094.21,49,4,5,5,455,Champions,Aarav Kim,Female,59,Austin,Texas,United States,2024-03-28,Active,7.4
C0000295,2025-01-27,2024-10-05,2,8951.88,339,2,2,5,225,Need Nurture,Alex Smith,Male,44,Toronto,Ontario,Canada,2024-09-12,At Risk,69.1
C0000296,2025-12-31,2025-12-31,1,710.69,1,5,1,2,512,New Customers,Mia Anderson,Male,23,New York,New York,United States,2022-12-11,Active,36.2
C0000297,2024-07-03,2024-07-03,1,264.67,547,1,1,1,111,Lost Customers,Olivia Johnson,Female,43,Los Angeles,California,United States,2024-04-03,Lost,100.0
C0000298,2025-07-06,2025-07-06,1,525.69,179,2,1,2,212,Need Nurture,Grace Khan,Male,49,San Francisco,California,United States,2025-04-12,Needs Attention,63.0
C0000299,2025-11-04,2023-11-29,10,5876.46,58,3,5,5,355,Loyal Customers,Aisha Smith,Female,18,Seattle,Washington,United States,2023-01-10,Active,8.7
C0000300,2025-02-04,2025-02-04,1,293.43,331,2,1,2,212,Need Nurture,Grace Martinez,Female,34,New York,New York,United States,2024-03-09,At Risk,85.9
C0000301,2025-12-22,2025-10-31,4,3488.73,10,5,4,4,544,Champions,Zara Thomas,Female,53,Toronto,Ontario,Canada,2025-08-16,Active,11.5
C0000302,2025-12-06,2024-05-25,3,2036.11,26,4,3,4,434,Potential Loyalists,Camila Wilson,Male,19,Toronto,Ontario,Canada,2023-10-27,Active,19.9
C0000303,2025-02-20,2025-02-20,1,87.41,315,2,1,1,211,Need Nurture,Isabella Lee,Female,34,San Francisco,California,United States,2024-06-28,At Risk,87.5
C0000304,2025-04-25,2025-04-09,2,168.57,251,2,2,1,221,Need Nurture,James Sharma,Female,34,New York,New York,United States,2024-08-04,At Risk,71.8
C0000305,2025-12-14,2025-08-28,3,2861.26,18,5,3,4,534,Potential Loyalists,Ethan Garcia,Female,32,Sydney,New South Wales,Australia,2025-07-14,Active,18.7
C0000306,2024-11-13,2024-11-13,1,1030.28,414,1,1,3,113,Lost Customers,Grace Chen,Male,54,Denver,Colorado,United States,2023-04-02,Lost,94.4
C0000307,2025-12-30,2025-11-20,3,6067.03,2,5,3,5,535,Potential Loyalists,Hannah Lee,Female,52,Dallas,Texas,United States,2025-03-21,Active,12.3
C0000308,2025-08-11,2025-07-17,2,1288.83,143,2,2,3,223,Need Nurture,Hannah Johnson,Male,33,Miami,Florida,United States,2023-03-05,Needs Attention,47.5
C0000309,2025-12-18,2025-10-22,3,4189.65,14,5,3,5,535,Potential Loyalists,Mia Sharma,Female,25,Bengaluru,Karnataka,India,2025-10-22,Active,14.1
C0000310,2025-12-21,2025-03-30,4,957.42,11,5,4,3,543,Loyal Customers,Kai Martinez,Female,52,New Delhi,Delhi,India,2025-03-28,Active,15.7
C0000311,2025-11-26,2025-05-30,20,8226.35,36,4,5,5,455,Champions,Aisha Chen,Female,46,Toronto,Ontario,Canada,2025-05-28,Active,5.4
C0000312,2025-10-23,2025-10-23,1,334.13,70,3,1,2,312,Need Nurture,Aarav Lee,Female,37,Dallas,Texas,United States,2024-07-01,Active,46.5
C0000313,2025-12-08,2025-03-06,7,2145.68,24,4,5,4,454,Champions,Grace Kim,Male,45,Austin,Texas,United States,2024-11-25,Active,7.6
C0000314,2024-08-06,2024-08-06,1,778.26,513,1,1,2,112,Lost Customers,Sofia Anderson,Male,45,San Francisco,California,United States,2024-02-20,Lost,100.0
C0000315,2025-12-28,2025-12-28,1,539.8,4,5,1,2,512,New Customers,Aarav Martinez,Male,27,San Francisco,California,United States,2025-01-06,Active,36.6
C0000316,2025-12-22,2024-05-06,2,299.27,10,5,2,2,522,Potential Loyalists,Aisha Thomas,Female,30,London,England,United Kingdom,2023-05-25,Active,31.5
C0000317,2025-11-27,2025-11-27,1,150.98,35,4,1,1,411,New Customers,Maya Taylor,Male,37,Atlanta,Georgia,United States,2025-04-30,Active,45.3
C0000318,2025-07-14,2024-12-05,4,2884.48,171,2,4,4,244,Loyal Customers,Hannah Thomas,Female,18,Boston,Massachusetts,United States,2024-11-22,Needs Attention,35.8
